LocTypeName,Location,Time,AgeGrp,PopMale,PopFemale,PopTotal
Geographic region,Latin America and the Caribbean,1999,25-29,4.099,4.174,8.273
Geographic region,Latin America and the Caribbean,1999,30-34,3.711,3.819,7.53
Geographic region,Latin America and the Caribbean,1999,35-39,3.326,3.459,6.785
Geographic region,Latin America and the Caribbean,1999,40-44,2.81,2.942,5.752
Geographic region,Latin America and the Caribbean,1999,45-49,2.323,2.445,4.768
Geographic region,Latin America and the Caribbean,1999,50-54,1.846,1.957,3.803
Geographic region,Latin America and the Caribbean,1999,55-59,1.496,1.593,3.09
Geographic region,Latin America and the Caribbean,1999,60-64,1.209,1.332,2.541
Geographic region,Latin America and the Caribbean,1999,65-69,0.946,1.098,2.044
Geographic region,Latin America and the Caribbean,1999,70-74,0.699,0.849,1.549
Geographic region,Latin America and the Caribbean,1999,75-79,0.447,0.574,1.021
Geographic region,Latin America and the Caribbean,1999,80-84,0.238,0.337,0.574
Geographic region,Latin America and the Caribbean,1999,85-89,0.099,0.16,0.259
Geographic region,Latin America and the Caribbean,1999,90-94,0.03,0.054,0.084
Geographic region,Latin America and the Caribbean,1999,95-99,0.008,0.014,0.022
Geographic region,Latin America and the Caribbean,1999,100+,0.001,0.003,0.004
Geographic region,Latin America and the Caribbean,2000,0-4,5.503,5.3,10.803
Geographic region,Latin America and the Caribbean,2000,15-19,5.072,4.995,10.067
Geographic region,Latin America and the Caribbean,2000,20-24,4.59,4.606,9.196
Geographic region,Latin America and the Caribbean,2000,25-29,4.097,4.173,8.27
Geographic region,Latin America and the Caribbean,2000,30-34,3.699,3.806,7.505
Geographic region,Latin America and the Caribbean,2000,35-39,3.354,3.487,6.841
Geographic region,Latin America and the Caribbean,2000,40-44,2.855,2.991,5.846
Geographic region,Latin America and the Caribbean,2000,45-49,2.364,2.49,4.854
Geographic region,Latin America and the Caribbean,2000,50-54,1.892,2.011,3.903
Geographic region,Latin America and the Caribbean,2000,55-59,1.516,1.615,3.131
Geographic region,Latin America and the Caribbean,2000,60-64,1.227,1.347,2.574
Geographic region,Latin America and the Caribbean,2000,65-69,0.955,1.107,2.063
Geographic region,Latin America and the Caribbean,2000,70-74,0.709,0.865,1.575
Geographic region,Latin America and the Caribbean,2000,75-79,0.458,0.591,1.049
Geographic region,Latin America and the Caribbean,2000,80-84,0.244,0.346,0.59
Geographic region,Latin America and the Caribbean,2000,85-89,0.101,0.165,0.266
Geographic region,Latin America and the Caribbean,2000,90-94,0.031,0.056,0.087
Geographic region,Latin America and the Caribbean,2000,95-99,0.008,0.015,0.023
Geographic region,Latin America and the Caribbean,2000,100+,0.002,0.003,0.004
Geographic region,Latin America and the Caribbean,2001,0-4,5.41,5.209,10.619
Geographic region,Latin America and the Caribbean,2001,15-19,5.046,4.963,10.009
Geographic region,Latin America and the Caribbean,2001,20-24,4.593,4.606,9.199
Geographic region,Latin America and the Caribbean,2001,25-29,4.101,4.174,8.275
Geographic region,Latin America and the Caribbean,2001,30-34,3.694,3.799,7.493
Geographic region,Latin America and the Caribbean,2001,35-39,3.373,3.504,6.877
Geographic region,Latin America and the Caribbean,2001,40-44,2.899,3.038,5.937
Geographic region,Latin America and the Caribbean,2001,45-49,2.405,2.537,4.942
Geographic region,Latin America and the Caribbean,2001,50-54,1.941,2.067,4.008
Geographic region,Latin America and the Caribbean,2001,55-59,1.538,1.643,3.181
Geographic region,Latin America and the Caribbean,2001,60-64,1.245,1.363,2.608
Geographic region,Latin America and the Caribbean,2001,65-69,0.967,1.118,2.084
Geographic region,Latin America and the Caribbean,2001,70-74,0.719,0.88,1.599
Geographic region,Latin America and the Caribbean,2001,75-79,0.47,0.608,1.078
Geographic region,Latin America and the Caribbean,2001,80-84,0.25,0.357,0.607
Geographic region,Latin America and the Caribbean,2001,85-89,0.104,0.17,0.274
Geographic region,Latin America and the Caribbean,2001,90-94,0.032,0.059,0.091
Geographic region,Latin America and the Caribbean,2001,95-99,0.008,0.015,0.023
Geographic region,Latin America and the Caribbean,2001,100+,0.002,0.003,0.005
Geographic region,Latin America and the Caribbean,2002,0-4,5.317,5.118,10.434
Geographic region,Latin America and the Caribbean,2002,15-19,5.016,4.926,9.942
Geographic region,Latin America and the Caribbean,2002,20-24,4.597,4.606,9.202
Geographic region,Latin America and the Caribbean,2002,25-29,4.107,4.178,8.285
Geographic region,Latin America and the Caribbean,2002,30-34,3.696,3.799,7.495
Geographic region,Latin America and the Caribbean,2002,35-39,3.382,3.51,6.892
Geographic region,Latin America and the Caribbean,2002,40-44,2.942,3.084,6.027
Geographic region,Latin America and the Caribbean,2002,45-49,2.449,2.585,5.034
Geographic region,Latin America and the Caribbean,2002,50-54,1.99,2.121,4.111
Geographic region,Latin America and the Caribbean,2002,55-59,1.564,1.677,3.241
Geographic region,Latin America and the Caribbean,2002,60-64,1.262,1.381,2.643
Geographic region,Latin America and the Caribbean,2002,65-69,0.981,1.129,2.11
Geographic region,Latin America and the Caribbean,2002,70-74,0.728,0.893,1.621
Geographic region,Latin America and the Caribbean,2002,75-79,0.481,0.626,1.108
Geographic region,Latin America and the Caribbean,2002,80-84,0.258,0.369,0.627
Geographic region,Latin America and the Caribbean,2002,85-89,0.107,0.176,0.283
Geographic region,Latin America and the Caribbean,2002,90-94,0.033,0.062,0.095
Geographic region,Latin America and the Caribbean,2002,95-99,0.008,0.016,0.023
Geographic region,Latin America and the Caribbean,2002,100+,0.002,0.003,0.005
Geographic region,Latin America and the Caribbean,2003,0-4,5.218,5.021,10.239
Geographic region,Latin America and the Caribbean,2003,15-19,4.984,4.887,9.87
Geographic region,Latin America and the Caribbean,2003,20-24,4.598,4.602,9.2
Geographic region,Latin America and the Caribbean,2003,25-29,4.116,4.184,8.3
Geographic region,Latin America and the Caribbean,2003,30-34,3.704,3.805,7.509
Geographic region,Latin America and the Caribbean,2003,35-39,3.383,3.508,6.891
Geographic region,Latin America and the Caribbean,2003,40-44,2.985,3.128,6.113
Geographic region,Latin America and the Caribbean,2003,45-49,2.494,2.635,5.129
Geographic region,Latin America and the Caribbean,2003,50-54,2.038,2.174,4.213
Geographic region,Latin America and the Caribbean,2003,55-59,1.596,1.718,3.313
Geographic region,Latin America and the Caribbean,2003,60-64,1.28,1.399,2.679
Geographic region,Latin America and the Caribbean,2003,65-69,0.996,1.143,2.139
Geographic region,Latin America and the Caribbean,2003,70-74,0.738,0.905,1.643
Geographic region,Latin America and the Caribbean,2003,75-79,0.492,0.644,1.136
Geographic region,Latin America and the Caribbean,2003,80-84,0.266,0.383,0.649
Geographic region,Latin America and the Caribbean,2003,85-89,0.11,0.181,0.291
Geographic region,Latin America and the Caribbean,2003,90-94,0.034,0.065,0.099
Geographic region,Latin America and the Caribbean,2003,95-99,0.008,0.016,0.024
Geographic region,Latin America and the Caribbean,2003,100+,0.002,0.003,0.005
Geographic region,Latin America and the Caribbean,2004,0-4,5.118,4.923,10.041
Geographic region,Latin America and the Caribbean,2004,15-19,4.951,4.848,9.799
Geographic region,Latin America and the Caribbean,2004,20-24,4.595,4.593,9.188
Geographic region,Latin America and the Caribbean,2004,25-29,4.13,4.195,8.325
Geographic region,Latin America and the Caribbean,2004,30-34,3.715,3.814,7.528
Geographic region,Latin America and the Caribbean,2004,35-39,3.379,3.502,6.881
Geographic region,Latin America and the Caribbean,2004,40-44,3.024,3.168,6.192
Geographic region,Latin America and the Caribbean,2004,45-49,2.539,2.686,5.225
Geographic region,Latin America and the Caribbean,2004,50-54,2.083,2.224,4.308
Geographic region,Latin America and the Caribbean,2004,55-59,1.634,1.765,3.4
Geographic region,Latin America and the Caribbean,2004,60-64,1.299,1.42,2.719
Geographic region,Latin America and the Caribbean,2004,65-69,1.014,1.159,2.172
Geographic region,Latin America and the Caribbean,2004,70-74,0.747,0.916,1.663
Geographic region,Latin America and the Caribbean,2004,75-79,0.502,0.661,1.163
Geographic region,Latin America and the Caribbean,2004,80-84,0.275,0.396,0.671
Geographic region,Latin America and the Caribbean,2004,85-89,0.113,0.187,0.301
Geographic region,Latin America and the Caribbean,2004,90-94,0.035,0.068,0.103
Geographic region,Latin America and the Caribbean,2004,95-99,0.008,0.016,0.025
Geographic region,Latin America and the Caribbean,2004,100+,0.002,0.003,0.005
Geographic region,Latin America and the Caribbean,2005,0-4,5.02,4.829,9.849
Geographic region,Latin America and the Caribbean,2005,15-19,4.918,4.81,9.728
Geographic region,Latin America and the Caribbean,2005,20-24,4.588,4.579,9.167
Geographic region,Latin America and the Caribbean,2005,25-29,4.145,4.207,8.352
Geographic region,Latin America and the Caribbean,2005,30-34,3.724,3.822,7.547
Geographic region,Latin America and the Caribbean,2005,35-39,3.377,3.497,6.874
Geographic region,Latin America and the Caribbean,2005,40-44,3.056,3.2,6.255
Geographic region,Latin America and the Caribbean,2005,45-49,2.585,2.736,5.321
Geographic region,Latin America and the Caribbean,2005,50-54,2.125,2.271,4.397
Geographic region,Latin America and the Caribbean,2005,55-59,1.679,1.82,3.499
Geographic region,Latin America and the Caribbean,2005,60-64,1.319,1.443,2.763
Geographic region,Latin America and the Caribbean,2005,65-69,1.032,1.176,2.208
Geographic region,Latin America and the Caribbean,2005,70-74,0.758,0.927,1.685
Geographic region,Latin America and the Caribbean,2005,75-79,0.512,0.676,1.189
Geographic region,Latin America and the Caribbean,2005,80-84,0.284,0.411,0.695
Geographic region,Latin America and the Caribbean,2005,85-89,0.117,0.195,0.312
Geographic region,Latin America and the Caribbean,2005,90-94,0.036,0.071,0.107
Geographic region,Latin America and the Caribbean,2005,95-99,0.008,0.017,0.026
Geographic region,Latin America and the Caribbean,2005,100+,0.002,0.003,0.005
Geographic region,Latin America and the Caribbean,2006,0-4,4.927,4.738,9.664
Geographic region,Latin America and the Caribbean,2006,15-19,4.882,4.771,9.653
Geographic region,Latin America and the Caribbean,2006,20-24,4.577,4.559,9.136
Geographic region,Latin America and the Caribbean,2006,25-29,4.158,4.218,8.376
Geographic region,Latin America and the Caribbean,2006,30-34,3.736,3.832,7.568
Geographic region,Latin America and the Caribbean,2006,35-39,3.38,3.497,6.877
Geographic region,Latin America and the Caribbean,2006,40-44,3.079,3.222,6.301
Geographic region,Latin America and the Caribbean,2006,45-49,2.632,2.786,5.417
Geographic region,Latin America and the Caribbean,2006,50-54,2.168,2.319,4.488
Geographic region,Latin America and the Caribbean,2006,55-59,1.727,1.875,3.602
Geographic region,Latin America and the Caribbean,2006,60-64,1.342,1.471,2.813
Geographic region,Latin America and the Caribbean,2006,65-69,1.05,1.193,2.244
Geographic region,Latin America and the Caribbean,2006,70-74,0.77,0.939,1.71
Geographic region,Latin America and the Caribbean,2006,75-79,0.522,0.691,1.213
Geographic region,Latin America and the Caribbean,2006,80-84,0.293,0.425,0.719
Geographic region,Latin America and the Caribbean,2006,85-89,0.122,0.203,0.325
Geographic region,Latin America and the Caribbean,2006,90-94,0.038,0.074,0.112
Geographic region,Latin America and the Caribbean,2006,95-99,0.009,0.018,0.027
Geographic region,Latin America and the Caribbean,2006,100+,0.001,0.003,0.005
Geographic region,Latin America and the Caribbean,2007,0-4,4.84,4.653,9.492
Geographic region,Latin America and the Caribbean,2007,15-19,4.842,4.73,9.571
Geographic region,Latin America and the Caribbean,2007,20-24,4.562,4.534,9.096
Geographic region,Latin America and the Caribbean,2007,25-29,4.171,4.227,8.398
Geographic region,Latin America and the Caribbean,2007,30-34,3.75,3.843,7.593
Geographic region,Latin America and the Caribbean,2007,35-39,3.389,3.505,6.894
Geographic region,Latin America and the Caribbean,2007,40-44,3.094,3.234,6.328
Geographic region,Latin America and the Caribbean,2007,45-49,2.677,2.834,5.512
Geographic region,Latin America and the Caribbean,2007,50-54,2.213,2.369,4.582
Geographic region,Latin America and the Caribbean,2007,55-59,1.775,1.929,3.704
Geographic region,Latin America and the Caribbean,2007,60-64,1.368,1.505,2.873
Geographic region,Latin America and the Caribbean,2007,65-69,1.068,1.212,2.28
Geographic region,Latin America and the Caribbean,2007,70-74,0.784,0.952,1.737
Geographic region,Latin America and the Caribbean,2007,75-79,0.531,0.704,1.235
Geographic region,Latin America and the Caribbean,2007,80-84,0.302,0.44,0.742
Geographic region,Latin America and the Caribbean,2007,85-89,0.127,0.211,0.338
Geographic region,Latin America and the Caribbean,2007,90-94,0.039,0.077,0.116
Geographic region,Latin America and the Caribbean,2007,95-99,0.009,0.019,0.028
Geographic region,Latin America and the Caribbean,2007,100+,0.001,0.003,0.005
Geographic region,Latin America and the Caribbean,2008,0-4,4.76,4.576,9.336
Geographic region,Latin America and the Caribbean,2008,15-19,4.797,4.686,9.483
Geographic region,Latin America and the Caribbean,2008,20-24,4.542,4.507,9.049
Geographic region,Latin America and the Caribbean,2008,25-29,4.182,4.232,8.414
Geographic region,Latin America and the Caribbean,2008,30-34,3.766,3.858,7.624
Geographic region,Latin America and the Caribbean,2008,35-39,3.404,3.518,6.922
Geographic region,Latin America and the Caribbean,2008,40-44,3.101,3.239,6.34
Geographic region,Latin America and the Caribbean,2008,45-49,2.722,2.882,5.604
Geographic region,Latin America and the Caribbean,2008,50-54,2.258,2.42,4.679
Geographic region,Latin America and the Caribbean,2008,55-59,1.822,1.983,3.805
Geographic region,Latin America and the Caribbean,2008,60-64,1.399,1.545,2.944
Geographic region,Latin America and the Caribbean,2008,65-69,1.086,1.232,2.318
Geographic region,Latin America and the Caribbean,2008,70-74,0.8,0.967,1.767
Geographic region,Latin America and the Caribbean,2008,75-79,0.54,0.716,1.257
Geographic region,Latin America and the Caribbean,2008,80-84,0.311,0.454,0.765
Geographic region,Latin America and the Caribbean,2008,85-89,0.132,0.22,0.352
Geographic region,Latin America and the Caribbean,2008,90-94,0.041,0.08,0.121
Geographic region,Latin America and the Caribbean,2008,95-99,0.009,0.02,0.029
Geographic region,Latin America and the Caribbean,2008,100+,0.001,0.003,0.005
Geographic region,Latin America and the Caribbean,2009,0-4,4.687,4.505,9.193
Geographic region,Latin America and the Caribbean,2009,15-19,4.751,4.641,9.391
Geographic region,Latin America and the Caribbean,2009,20-24,4.52,4.479,8.999
Geographic region,Latin America and the Caribbean,2009,25-29,4.188,4.232,8.42
Geographic region,Latin America and the Caribbean,2009,30-34,3.786,3.876,7.661
Geographic region,Latin America and the Caribbean,2009,35-39,3.42,3.534,6.954
Geographic region,Latin America and the Caribbean,2009,40-44,3.104,3.24,6.345
Geographic region,Latin America and the Caribbean,2009,45-49,2.763,2.925,5.688
Geographic region,Latin America and the Caribbean,2009,50-54,2.304,2.473,4.777
Geographic region,Latin America and the Caribbean,2009,55-59,1.867,2.034,3.901
Geographic region,Latin America and the Caribbean,2009,60-64,1.436,1.592,3.028
Geographic region,Latin America and the Caribbean,2009,65-69,1.105,1.253,2.359
Geographic region,Latin America and the Caribbean,2009,70-74,0.817,0.984,1.8
Geographic region,Latin America and the Caribbean,2009,75-79,0.55,0.728,1.277
Geographic region,Latin America and the Caribbean,2009,80-84,0.319,0.468,0.787
Geographic region,Latin America and the Caribbean,2009,85-89,0.137,0.229,0.366
Geographic region,Latin America and the Caribbean,2009,90-94,0.042,0.083,0.125
Geographic region,Latin America and the Caribbean,2009,95-99,0.009,0.021,0.03
Geographic region,Latin America and the Caribbean,2009,100+,0.001,0.003,0.005
Geographic region,Latin America and the Caribbean,2010,0-4,4.617,4.437,9.054
Geographic region,Latin America and the Caribbean,2010,15-19,4.706,4.594,9.3
Geographic region,Latin America and the Caribbean,2010,20-24,4.501,4.454,8.955
Geographic region,Latin America and the Caribbean,2010,25-29,4.192,4.23,8.422
Geographic region,Latin America and the Caribbean,2010,30-34,3.807,3.896,7.703
Geographic region,Latin America and the Caribbean,2010,35-39,3.436,3.55,6.985
Geographic region,Latin America and the Caribbean,2010,40-44,3.108,3.243,6.351
Geographic region,Latin America and the Caribbean,2010,45-49,2.797,2.96,5.758
Geographic region,Latin America and the Caribbean,2010,50-54,2.35,2.524,4.874
Geographic region,Latin America and the Caribbean,2010,55-59,1.908,2.082,3.991
Geographic region,Latin America and the Caribbean,2010,60-64,1.477,1.645,3.122
Geographic region,Latin America and the Caribbean,2010,65-69,1.125,1.277,2.401
Geographic region,Latin America and the Caribbean,2010,70-74,0.834,1.001,1.834
Geographic region,Latin America and the Caribbean,2010,75-79,0.559,0.739,1.298
Geographic region,Latin America and the Caribbean,2010,80-84,0.325,0.48,0.805
Geographic region,Latin America and the Caribbean,2010,85-89,0.141,0.237,0.379
Geographic region,Latin America and the Caribbean,2010,90-94,0.044,0.086,0.13
Geographic region,Latin America and the Caribbean,2010,95-99,0.01,0.022,0.031
Geographic region,Latin America and the Caribbean,2010,100+,0.001,0.003,0.005
Geographic region,Latin America and the Caribbean,2011,0-4,4.551,4.373,8.925
Geographic region,Latin America and the Caribbean,2011,15-19,4.659,4.544,9.204
Geographic region,Latin America and the Caribbean,2011,20-24,4.481,4.429,8.91
Geographic region,Latin America and the Caribbean,2011,25-29,4.194,4.223,8.417
Geographic region,Latin America and the Caribbean,2011,30-34,3.827,3.915,7.742
Geographic region,Latin America and the Caribbean,2011,35-39,3.452,3.567,7.018
Geographic region,Latin America and the Caribbean,2011,40-44,3.117,3.251,6.368
Geographic region,Latin America and the Caribbean,2011,45-49,2.824,2.987,5.81
Geographic region,Latin America and the Caribbean,2011,50-54,2.396,2.575,4.971
Geographic region,Latin America and the Caribbean,2011,55-59,1.95,2.13,4.08
Geographic region,Latin America and the Caribbean,2011,60-64,1.521,1.698,3.219
Geographic region,Latin America and the Caribbean,2011,65-69,1.145,1.303,2.449
Geographic region,Latin America and the Caribbean,2011,70-74,0.85,1.018,1.868
Geographic region,Latin America and the Caribbean,2011,75-79,0.57,0.75,1.32
Geographic region,Latin America and the Caribbean,2011,80-84,0.332,0.491,0.823
Geographic region,Latin America and the Caribbean,2011,85-89,0.146,0.246,0.392
Geographic region,Latin America and the Caribbean,2011,90-94,0.046,0.089,0.135
Geographic region,Latin America and the Caribbean,2011,95-99,0.01,0.023,0.033
Geographic region,Latin America and the Caribbean,2011,100+,0.002,0.004,0.005
Geographic region,Latin America and the Caribbean,2012,0-4,4.49,4.314,8.804
Geographic region,Latin America and the Caribbean,2012,15-19,4.61,4.492,9.102
Geographic region,Latin America and the Caribbean,2012,20-24,4.455,4.399,8.854
Geographic region,Latin America and the Caribbean,2012,25-29,4.191,4.211,8.402
Geographic region,Latin America and the Caribbean,2012,30-34,3.848,3.932,7.781
Geographic region,Latin America and the Caribbean,2012,35-39,3.471,3.584,7.056
Geographic region,Latin America and the Caribbean,2012,40-44,3.131,3.265,6.396
Geographic region,Latin America and the Caribbean,2012,45-49,2.843,3.005,5.847
Geographic region,Latin America and the Caribbean,2012,50-54,2.442,2.625,5.067
Geographic region,Latin America and the Caribbean,2012,55-59,1.994,2.18,4.174
Geographic region,Latin America and the Caribbean,2012,60-64,1.566,1.751,3.317
Geographic region,Latin America and the Caribbean,2012,65-69,1.17,1.336,2.505
Geographic region,Latin America and the Caribbean,2012,70-74,0.867,1.036,1.902
Geographic region,Latin America and the Caribbean,2012,75-79,0.582,0.763,1.345
Geographic region,Latin America and the Caribbean,2012,80-84,0.339,0.502,0.841
Geographic region,Latin America and the Caribbean,2012,85-89,0.151,0.255,0.406
Geographic region,Latin America and the Caribbean,2012,90-94,0.047,0.093,0.141
Geographic region,Latin America and the Caribbean,2012,95-99,0.011,0.024,0.034
Geographic region,Latin America and the Caribbean,2012,100+,0.002,0.004,0.005
Geographic region,Latin America and the Caribbean,2013,0-4,4.429,4.255,8.683
Geographic region,Latin America and the Caribbean,2013,15-19,4.56,4.44,9.001
Geographic region,Latin America and the Caribbean,2013,20-24,4.425,4.366,8.791
Geographic region,Latin America and the Caribbean,2013,25-29,4.186,4.196,8.382
Geographic region,Latin America and the Caribbean,2013,30-34,3.869,3.947,7.817
Geographic region,Latin America and the Caribbean,2013,35-39,3.494,3.605,7.099
Geographic region,Latin America and the Caribbean,2013,40-44,3.151,3.284,6.435
Geographic region,Latin America and the Caribbean,2013,45-49,2.855,3.016,5.871
Geographic region,Latin America and the Caribbean,2013,50-54,2.487,2.673,5.16
Geographic region,Latin America and the Caribbean,2013,55-59,2.038,2.231,4.269
Geographic region,Latin America and the Caribbean,2013,60-64,1.611,1.804,3.415
Geographic region,Latin America and the Caribbean,2013,65-69,1.198,1.373,2.571
Geographic region,Latin America and the Caribbean,2013,70-74,0.884,1.055,1.939
Geographic region,Latin America and the Caribbean,2013,75-79,0.595,0.777,1.372
Geographic region,Latin America and the Caribbean,2013,80-84,0.346,0.513,0.859
Geographic region,Latin America and the Caribbean,2013,85-89,0.155,0.264,0.419
Geographic region,Latin America and the Caribbean,2013,90-94,0.049,0.097,0.146
Geographic region,Latin America and the Caribbean,2013,95-99,0.011,0.025,0.035
Geographic region,Latin America and the Caribbean,2013,100+,0.002,0.004,0.006
Geographic region,Latin America and the Caribbean,2014,0-4,4.367,4.195,8.563
Geographic region,Latin America and the Caribbean,2014,15-19,4.51,4.387,8.897
Geographic region,Latin America and the Caribbean,2014,20-24,4.393,4.331,8.723
Geographic region,Latin America and the Caribbean,2014,25-29,4.179,4.181,8.36
Geographic region,Latin America and the Caribbean,2014,30-34,3.887,3.957,7.844
Geographic region,Latin America and the Caribbean,2014,35-39,3.521,3.629,7.15
Geographic region,Latin America and the Caribbean,2014,40-44,3.172,3.305,6.477
Geographic region,Latin America and the Caribbean,2014,45-49,2.865,3.024,5.888
Geographic region,Latin America and the Caribbean,2014,50-54,2.529,2.717,5.247
Geographic region,Latin America and the Caribbean,2014,55-59,2.083,2.282,4.366
Geographic region,Latin America and the Caribbean,2014,60-64,1.655,1.855,3.509
Geographic region,Latin America and the Caribbean,2014,65-69,1.232,1.417,2.649
Geographic region,Latin America and the Caribbean,2014,70-74,0.901,1.075,1.976
Geographic region,Latin America and the Caribbean,2014,75-79,0.61,0.792,1.402
Geographic region,Latin America and the Caribbean,2014,80-84,0.353,0.523,0.876
Geographic region,Latin America and the Caribbean,2014,85-89,0.16,0.272,0.432
Geographic region,Latin America and the Caribbean,2014,90-94,0.05,0.101,0.152
Geographic region,Latin America and the Caribbean,2014,95-99,0.011,0.025,0.036
Geographic region,Latin America and the Caribbean,2014,100+,0.002,0.004,0.006
Geographic region,Latin America and the Caribbean,2015,0-4,4.307,4.138,8.445
Geographic region,Latin America and the Caribbean,2015,15-19,4.458,4.333,8.791
Geographic region,Latin America and the Caribbean,2015,20-24,4.358,4.293,8.651
Geographic region,Latin America and the Caribbean,2015,25-29,4.168,4.165,8.333
Geographic region,Latin America and the Caribbean,2015,30-34,3.901,3.963,7.864
Geographic region,Latin America and the Caribbean,2015,35-39,3.551,3.654,7.206
Geographic region,Latin America and the Caribbean,2015,40-44,3.194,3.325,6.519
Geographic region,Latin America and the Caribbean,2015,45-49,2.876,3.032,5.908
Geographic region,Latin America and the Caribbean,2015,50-54,2.566,2.755,5.321
Geographic region,Latin America and the Caribbean,2015,55-59,2.129,2.334,4.463
Geographic region,Latin America and the Caribbean,2015,60-64,1.696,1.903,3.598
Geographic region,Latin America and the Caribbean,2015,65-69,1.27,1.467,2.737
Geographic region,Latin America and the Caribbean,2015,70-74,0.919,1.097,2.016
Geographic region,Latin America and the Caribbean,2015,75-79,0.625,0.808,1.433
Geographic region,Latin America and the Caribbean,2015,80-84,0.361,0.533,0.894
Geographic region,Latin America and the Caribbean,2015,85-89,0.163,0.28,0.443
Geographic region,Latin America and the Caribbean,2015,90-94,0.052,0.105,0.157
Geographic region,Latin America and the Caribbean,2015,95-99,0.011,0.026,0.038
Geographic region,Latin America and the Caribbean,2015,100+,0.002,0.004,0.006
Geographic region,Latin America and the Caribbean,2016,0-4,4.241,4.076,8.317
Geographic region,Latin America and the Caribbean,2016,15-19,4.407,4.279,8.686
Geographic region,Latin America and the Caribbean,2016,20-24,4.324,4.255,8.578
Geographic region,Latin America and the Caribbean,2016,25-29,4.156,4.147,8.303
Geographic region,Latin America and the Caribbean,2016,30-34,3.911,3.964,7.874
Geographic region,Latin America and the Caribbean,2016,35-39,3.58,3.679,7.259
Geographic region,Latin America and the Caribbean,2016,40-44,3.218,3.347,6.564
Geographic region,Latin America and the Caribbean,2016,45-49,2.891,3.046,5.937
Geographic region,Latin America and the Caribbean,2016,50-54,2.595,2.785,5.38
Geographic region,Latin America and the Caribbean,2016,55-59,2.174,2.384,4.558
Geographic region,Latin America and the Caribbean,2016,60-64,1.736,1.951,3.687
Geographic region,Latin America and the Caribbean,2016,65-69,1.311,1.519,2.829
Geographic region,Latin America and the Caribbean,2016,70-74,0.937,1.122,2.059
Geographic region,Latin America and the Caribbean,2016,75-79,0.639,0.824,1.463
Geographic region,Latin America and the Caribbean,2016,80-84,0.369,0.543,0.912
Geographic region,Latin America and the Caribbean,2016,85-89,0.167,0.287,0.453
Geographic region,Latin America and the Caribbean,2016,90-94,0.054,0.109,0.162
Geographic region,Latin America and the Caribbean,2016,95-99,0.012,0.028,0.039
Geographic region,Latin America and the Caribbean,2016,100+,0.002,0.004,0.006
Geographic region,Latin America and the Caribbean,2017,0-4,4.172,4.01,8.182
Geographic region,Latin America and the Caribbean,2017,15-19,4.353,4.222,8.576
Geographic region,Latin America and the Caribbean,2017,20-24,4.29,4.217,8.507
Geographic region,Latin America and the Caribbean,2017,25-29,4.139,4.126,8.264
Geographic region,Latin America and the Caribbean,2017,30-34,3.915,3.96,7.875
Geographic region,Latin America and the Caribbean,2017,35-39,3.607,3.703,7.31
Geographic region,Latin America and the Caribbean,2017,40-44,3.244,3.37,6.614
Geographic region,Latin America and the Caribbean,2017,45-49,2.91,3.064,5.975
Geographic region,Latin America and the Caribbean,2017,50-54,2.618,2.807,5.425
Geographic region,Latin America and the Caribbean,2017,55-59,2.218,2.434,4.652
Geographic region,Latin America and the Caribbean,2017,60-64,1.778,2,3.778
Geographic region,Latin America and the Caribbean,2017,65-69,1.352,1.57,2.922
Geographic region,Latin America and the Caribbean,2017,70-74,0.958,1.152,2.11
Geographic region,Latin America and the Caribbean,2017,75-79,0.653,0.84,1.493
Geographic region,Latin America and the Caribbean,2017,80-84,0.378,0.553,0.932
Geographic region,Latin America and the Caribbean,2017,85-89,0.17,0.293,0.463
Geographic region,Latin America and the Caribbean,2017,90-94,0.055,0.112,0.168
Geographic region,Latin America and the Caribbean,2017,95-99,0.012,0.029,0.041
Geographic region,Latin America and the Caribbean,2017,100+,0.002,0.004,0.006
Geographic region,Latin America and the Caribbean,2018,0-4,4.104,3.947,8.051
Geographic region,Latin America and the Caribbean,2018,15-19,4.291,4.158,8.45
Geographic region,Latin America and the Caribbean,2018,20-24,4.256,4.179,8.435
Geographic region,Latin America and the Caribbean,2018,25-29,4.116,4.1,8.216
Geographic region,Latin America and the Caribbean,2018,30-34,3.915,3.953,7.868
Geographic region,Latin America and the Caribbean,2018,35-39,3.634,3.724,7.358
Geographic region,Latin America and the Caribbean,2018,40-44,3.274,3.397,6.671
Geographic region,Latin America and the Caribbean,2018,45-49,2.934,3.087,6.021
Geographic region,Latin America and the Caribbean,2018,50-54,2.636,2.823,5.459
Geographic region,Latin America and the Caribbean,2018,55-59,2.264,2.482,4.746
Geographic region,Latin America and the Caribbean,2018,60-64,1.821,2.051,3.871
Geographic region,Latin America and the Caribbean,2018,65-69,1.394,1.622,3.016
Geographic region,Latin America and the Caribbean,2018,70-74,0.983,1.187,2.17
Geographic region,Latin America and the Caribbean,2018,75-79,0.667,0.858,1.525
Geographic region,Latin America and the Caribbean,2018,80-84,0.389,0.565,0.954
Geographic region,Latin America and the Caribbean,2018,85-89,0.174,0.3,0.474
Geographic region,Latin America and the Caribbean,2018,90-94,0.057,0.116,0.173
Geographic region,Latin America and the Caribbean,2018,95-99,0.012,0.03,0.043
Geographic region,Latin America and the Caribbean,2018,100+,0.002,0.005,0.006
